,provincia,poblacion,cp
13494,Valladolid,Geria,47131
13495,Valladolid,Villán de Tordesillas,47131
13496,Valladolid,Robladillo,47131
13497,Valladolid,San Miguel del Pino,47132
13498,Valladolid,Tordesillas,47132
13499,Valladolid,Vega de Valdetronco,47133
13500,Valladolid,Marzales,47133
13501,Valladolid,San Salvador,47134
13502,Valladolid,Torrelobatón,47134
13503,Valladolid,Villasexmir,47134
13504,Valladolid,Gallegos de Hornija,47134
13505,Valladolid,Laguna de Duero,47140
13506,Valladolid,Valladolid,47140
13507,Valladolid,Viana de Cega,47150
13508,Valladolid,Boecillo,47151
13509,Valladolid,Valladolid,47152
13510,Valladolid,Valladolid,47153
13511,Valladolid,Santovenia de Pisuerga,47155
13512,Valladolid,Portillo,47160
13513,Valladolid,Aldea de San Miguel,47160
13514,Valladolid,Tudela de Duero,47161
13515,Valladolid,Aldeamayor de San Martín,47162
13516,Valladolid,San Miguel del Arroyo,47164
13517,Valladolid,Camporredondo,47165
13518,Valladolid,Viloria,47166
13519,Valladolid,Tudela de Duero,47169
13520,Valladolid,Aldeamayor de San Martín,47169
13521,Valladolid,Laguna de Duero,47169
13522,Valladolid,Renedo de Esgueva,47170
13523,Valladolid,Castronuevo de Esgueva,47171
13524,Valladolid,Villarmentero de Esgueva,47172
13525,Valladolid,Olmos de Esgueva,47173
13526,Valladolid,Piña de Esgueva,47175
13527,Valladolid,Esguevillas de Esgueva,47176
13528,Valladolid,Amusquillo,47177
13529,Valladolid,Villafuerte,47180
13530,Valladolid,Villaco,47181
13531,Valladolid,Castroverde de Cerrato,47182
13532,Valladolid,Torre de Esgueva,47183
13533,Valladolid,Fombellida,47184
13534,Valladolid,Canillas de Esgueva,47185
13535,Valladolid,Montealegre de Campos,47186
13536,Valladolid,Encinas de Esgueva,47186
13537,Valladolid,Wamba,47190
13538,Valladolid,Ciguñuela,47191
13539,Valladolid,Castrodeza,47192
13540,Valladolid,Cistérniga,47193
13541,Valladolid,Mucientes,47194
13542,Valladolid,Fuensaldaña,47194
13543,Valladolid,Arroyo de la Encomienda,47195
13544,Valladolid,La Pedraja de Portillo,47196
13545,Valladolid,Valladolid,47197
13546,Valladolid,Valladolid,47198
13547,Valladolid,Valoria la Buena,47200
13548,Valladolid,San Martín de Valvení,47209
13549,Valladolid,Ataquines,47210
13550,Valladolid,Muriel,47219
13551,Valladolid,Salvador de Zapardiel,47219
13552,Valladolid,San Pablo de la Moraleja,47219
13553,Valladolid,Pozaldez,47220
13554,Valladolid,Matapozuelos,47230
13555,Valladolid,Matapozuelos,47238
13556,Valladolid,Alcazarén,47238
13557,Valladolid,Hornillos de Eresma,47238
13558,Valladolid,Ventosa de la Cuesta,47239
13559,Valladolid,Villanueva de Duero,47239
13560,Valladolid,Serrada,47239
13561,Valladolid,Valdestillas,47240
13562,Valladolid,Mojados,47250
13563,Valladolid,Cabezón de Pisuerga,47260
13564,Valladolid,Cigales,47270
13565,Valladolid,Corcos,47280
13566,Valladolid,Corcos,47281
13567,Valladolid,Trigueros del Valle,47282
13568,Valladolid,Quintanilla de Trigueros,47283
13569,Valladolid,Cubillas de Santa Marta,47290
13570,Valladolid,Peñafiel,47300
13571,Valladolid,Campaspero,47310
13572,Valladolid,Canalejas de Peñafiel,47311
13573,Valladolid,Fompedraza,47311
13574,Valladolid,Bahabón,47312
13575,Valladolid,Torre de Peñafiel,47313
13576,Valladolid,Torrescárcela,47313
13577,Valladolid,Peñafiel,47313
13578,Valladolid,Cogeces del Monte,47313
13579,Valladolid,Manzanillo,47314
13580,Valladolid,Peñafiel,47314
13581,Valladolid,Langayo,47314
13582,Valladolid,Pesquera de Duero,47315
13583,Valladolid,Curiel de Duero,47316
13584,Valladolid,Piñel de Arriba,47316
13585,Valladolid,Roturas,47316
13586,Valladolid,Piñel de Abajo,47316
13587,Valladolid,Corrales de Duero,47317
13588,Valladolid,San Llorente,47317
13589,Valladolid,Valdearcos de la Vega,47317
13590,Valladolid,Bocos de Duero,47317
13591,Valladolid,Olmos de Peñafiel,47318
13592,Valladolid,Peñafiel,47318
13593,Valladolid,Castrillo de Duero,47318
13594,Valladolid,Rábano,47319
13595,Valladolid,Torre de Peñafiel,47319
13596,Valladolid,Tudela de Duero,47320
13597,Valladolid,Montemayor de Pililla,47320
13598,Valladolid,La Parrilla,47328
13599,Valladolid,Villavaquerín,47329
13600,Valladolid,Castrillo-Tejeriego,47329
13601,Valladolid,Villabáñez,47329
13602,Valladolid,Traspinedo,47330
13603,Valladolid,Santibáñez de Valcorba,47330
13604,Valladolid,Santibáñez de Valcorba,47331
13605,Valladolid,Sardón de Duero,47340
13606,Valladolid,Quintanilla de Onésimo,47350
13607,Valladolid,Valbuena de Duero,47359
13608,Valladolid,Olivares de Duero,47359
13609,Valladolid,Quintanilla de Arriba,47360
13610,Valladolid,Medina del Campo,47400
13611,Valladolid,Olmedo,47410
13612,Valladolid,Aguasal,47418
13613,Valladolid,Fuente-Olmedo,47418
13614,Valladolid,Llano de Olmedo,47418
13615,Valladolid,Bocigas,47419
13616,Valladolid,Puras,47419
13617,Valladolid,Almenara de Adaja,47419
13618,Valladolid,Íscar,47420
13619,Salamanca,Pajares de la Laguna,47428
13620,Valladolid,Pedrajas de San Esteban,47430
13621,Valladolid,Megeces,47440
13622,Valladolid,Cogeces de Íscar,47440
13623,Valladolid,Pozal de Gallinas,47450
13624,Valladolid,Olmedo,47451
13625,Valladolid,Ramiro,47453
13626,Valladolid,Moraleja de las Panaderas,47454
13627,Valladolid,El Campillo,47460
13628,Valladolid,Brahojos de Medina,47461
13629,Valladolid,Bobadilla del Campo,47462
13630,Valladolid,Velascálvaro,47463
13631,Valladolid,Nueva Villa de las Torres,47464
13632,Valladolid,Villaverde de Medina,47465
13633,Valladolid,Carpio,47470
13634,Valladolid,Fresno el Viejo,47480
13635,Valladolid,Rueda,47490
13636,Valladolid,La Seca,47491
13637,Valladolid,Rueda,47492
13638,Valladolid,Medina del Campo,47492
13639,Valladolid,Medina del Campo,47493
13640,Valladolid,San Vicente del Palacio,47493
13641,Valladolid,Cervillego de la Cruz,47494
13642,Valladolid,Fuente el Sol,47494
13643,Valladolid,Lomoviejo,47494
13644,Valladolid,Rubí de Bracamonte,47494
13645,Valladolid,Nava del Rey,47500
13646,Valladolid,Rueda,47509
13647,Valladolid,Alaejos,47510
13648,Valladolid,Siete Iglesias de Trabancos,47511
13649,Valladolid,Castrejón de Trabancos,47512
13650,Valladolid,Torrecilla de la Orden,47513
13651,Valladolid,Castronuño,47520
13652,Valladolid,Villafranca de Duero,47529
13653,Valladolid,San Román de Hornija,47530
13654,Valladolid,Villalón de Campos,47600
13655,Valladolid,Gatón de Campos,47606
13656,Valladolid,Villafrades de Campos,47606
13657,Valladolid,Herrín de Campos,47607
13658,Valladolid,Villacid de Campos,47607
13659,Valladolid,Bustillo de Chaves,47608
13660,Valladolid,Villagómez la Nueva,47608
13661,Valladolid,Villanueva de la Condesa,47608
13662,Valladolid,Santervás de Campos,47609
13663,Valladolid,Fontihoyuelo,47609
13664,Valladolid,Vega de Ruiponce,47609
13665,Valladolid,Villacarralón,47609
13666,Valladolid,Zaratán,47610
13667,Valladolid,Villanubla,47620
13668,Valladolid,La Mudarra,47630
13669,Valladolid,Villalba de los Alcores,47639
13670,Valladolid,Peñaflor de Hornija,47640
13671,Valladolid,Castromonte,47641
13672,Valladolid,Cuenca de Campos,47650
13673,Valladolid,Castroponce,47664
13674,Valladolid,Becilla de Valderaduey,47670
13675,Valladolid,La Unión de Campos,47670
13676,Valladolid,Urones de Castroponce,47671
13677,Valladolid,Valdunquillo,47672
13678,Valladolid,Quintanilla del Molar,47673
13679,Valladolid,Roales de Campos,47673
13680,Valladolid,Barcial de la Loma,47674
13681,Valladolid,Villalán de Campos,47675
13682,Valladolid,Bolaños de Campos,47675
13683,Valladolid,Villavicencio de los Caballeros,47676
13684,Valladolid,Mayorga,47680
13685,Valladolid,Melgar de Arriba,47686
13686,Valladolid,Melgar de Abajo,47687
13687,Valladolid,Monasterio de Vega,47688
13688,Valladolid,Cabezón de Valderaduey,47689
13689,Valladolid,Saelices de Mayorga,47689
13690,Valladolid,Castrobol,47689
13691,Valladolid,Villalba de la Loma,47689
13692,Valladolid,Valverde de Campos,47690
13693,Valladolid,Moral de la Reina,47691
13694,Valladolid,Ceinos de Campos,47692
13695,Valladolid,Medina de Rioseco,47800
13696,Valladolid,Valladolid,47801
13697,Valladolid,Villafrechós,47810
13698,Valladolid,Santa Eufemia del Arroyo,47811
13699,Valladolid,Morales de Campos,47811
13700,Valladolid,Palazuelo de Vedija,47812
13701,Valladolid,Villanueva de San Mancio,47813
13702,Valladolid,Berrueces,47813
13703,Valladolid,Aguilar de Campos,47814
13704,Valladolid,Villamuriel de Campos,47814
13705,Valladolid,Villabaruz de Campos,47815
13706,Valladolid,Tamariz de Campos,47815
13707,Valladolid,Montealegre de Campos,47816
13708,Valladolid,Valdenebro de los Valles,47816
13709,Valladolid,Medina de Rioseco,47816
13710,Valladolid,Villabrágima,47820
13711,Valladolid,Tordehumos,47830
13712,Valladolid,Pozuelo de la Orden,47831
13713,Valladolid,Cabreros del Monte,47832
13714,Valladolid,Villagarcía de Campos,47840
13715,Valladolid,Villanueva de los Caballeros,47850
13716,Valladolid,San Pedro de Latarce,47851
13717,Valladolid,Villardefrades,47860
13718,Valladolid,Urueña,47862
13719,Valladolid,Tiedra,47870
13720,Valladolid,Benafarces,47880
13721,Valladolid,Castromembibre,47882
13722,Valladolid,Villavellid,47883
13723,Bizkaia,Bilbao,48001
13724,Bizkaia,Bilbao,48002
13725,Bizkaia,Arrigorriaga,48003
13726,Bizkaia,Bilbao,48003
13727,Bizkaia,Bilbao,48004
13728,Bizkaia,Bilbao,48005
13729,Bizkaia,Bilbao,48006
13730,Bizkaia,Bilbao,48007
13731,Bizkaia,Bilbao,48008
13732,Bizkaia,Bilbao,48009
13733,Bizkaia,Bilbao,48010
13734,Bizkaia,Bilbao,48011
13735,Bizkaia,Bilbao,48012
13736,Bizkaia,Bilbao,48013
13737,Bizkaia,Bilbao,48014
13738,Bizkaia,Bilbao,48015
13739,Bizkaia,Mungia,48100
13740,Bizkaia,Gatika,48110
13741,Bizkaia,Laukiz,48111
13742,Bizkaia,Maruri-Jatabe,48112
13743,Bizkaia,Gamiz-Fika,48113
13744,Bizkaia,Arrieta,48114
13745,Bizkaia,Morga,48115
13746,Bizkaia,Fruiz,48116
13747,Bizkaia,Mungia,48120
13748,Bizkaia,Meñaka,48120
13749,Bizkaia,Bakio,48130
13750,Bizkaia,Arantzazu,48140
13751,Bizkaia,Igorre,48140
13752,Bizkaia,Dima,48141
13753,Bizkaia,Artea,48142
13754,Bizkaia,Areatza,48143
13755,Bizkaia,Zeanuri,48144
13756,Bizkaia,Ubide,48145
13757,Bizkaia,Sondika,48150
13758,Bizkaia,Derio,48160
13759,Bizkaia,Urduliz,48160
13760,Bizkaia,Derio,48170
13761,Bizkaia,Zamudio,48170
13762,Bizkaia,Loiu,48180
13763,Bizkaia,Sopuerta,48190
13764,Bizkaia,Sopuerta,48191
13765,Bizkaia,Galdames,48191
13766,Bizkaia,Gordexola,48192
13767,Bizkaia,Gordexola,48194
13768,Bizkaia,Larrabetzu,48195
13769,Bizkaia,Lezama,48196
13770,Bizkaia,Garai,48200
13771,Bizkaia,Durango,48200
13772,Bizkaia,Otxandio,48210
13773,Bizkaia,Mañaria,48212
13774,Bizkaia,Izurtza,48213
13775,Bizkaia,Iurreta,48215
13776,Bizkaia,Abadiño,48220
13777,Bizkaia,Elorrio,48230
13778,Bizkaia,Berriz,48240
13779,Bizkaia,Berriz,48249
13780,Bizkaia,Zaldibar,48250
13781,Bizkaia,Ermua,48260
13782,Bizkaia,Mallabia,48269
13783,Bizkaia,Markina-Xemein,48270
13784,Bizkaia,Markina-Xemein,48276
13785,Bizkaia,Etxebarria,48277
13786,Bizkaia,Markina-Xemein,48278
13787,Bizkaia,Ziortza-Bolibar,48278
13788,Bizkaia,Lekeitio,48280
13789,Bizkaia,Ea,48287
13790,Bizkaia,Ispaster,48288
13791,Bizkaia,Amoroto,48289
13792,Bizkaia,Mendexa,48289
13793,Bizkaia,Gizaburuaga,48289
13794,Bizkaia,Atxondo,48291
13795,Bizkaia,Atxondo,48292
13796,Bizkaia,Gernika-Lumo,48300
13797,Bizkaia,Errigoiti,48309
13798,Bizkaia,Elantxobe,48310
13799,Bizkaia,Ibarrangelu,48311
13800,Bizkaia,Ea,48311
13801,Bizkaia,Nabarniz,48312
13802,Bizkaia,Ereño,48313
13803,Bizkaia,Gautegiz Arteaga,48314
13804,Bizkaia,Kortezubi,48315
13805,Bizkaia,Ajangiz,48320
13806,Bizkaia,Lemoa,48330
13807,Bizkaia,Amorebieta-Etxano,48340
13808,Bizkaia,Amorebieta-Etxano,48348
13809,Bizkaia,Busturia,48350
13810,Bizkaia,Mundaka,48360
13811,Bizkaia,Bermeo,48370
13812,Bizkaia,Aulesti,48380
13813,Bizkaia,Munitibar-Arbatzegi Gerrikaitz,48381
13814,Bizkaia,Mendata,48382
13815,Bizkaia,Arratzu,48383
13816,Bizkaia,Bedia,48390
13817,Bizkaia,Arratzu,48390
13818,Bizkaia,Arratzu,48391
13819,Bizkaia,Muxika,48391
13820,Bizkaia,Muxika,48392
13821,Bizkaia,Forua,48393
13822,Bizkaia,Murueta,48394
13823,Bizkaia,Sukarrieta,48395
13824,Bizkaia,Orozko,48410
13825,Bizkaia,Orozko,48419
13826,Bizkaia,Etxebarri,48450
13827,Bizkaia,Urduña/Orduña,48460
13828,Bizkaia,Arrigorriaga,48480
13829,Bizkaia,Zaratamo,48480
13830,Bizkaia,Ugao-Miraballes,48490
13831,Bizkaia,Arrankudiaga,48498
13832,Bizkaia,Arakaldo,48498
13833,Bizkaia,Urduña/Orduña,48498
13834,Bizkaia,Arrankudiaga,48499
13835,Bizkaia,Zeberio,48499
13836,Bizkaia,Abanto y Ciérvana-Abanto Zierbena,48500
13837,Bizkaia,Zierbena,48508
13838,Bizkaia,Valle de Trápaga-Trapagaran,48510
13839,Bizkaia,Valle de Trápaga-Trapagaran,48520
13840,Bizkaia,Ortuella,48530
13841,Bizkaia,Abanto y Ciérvana-Abanto Zierbena,48540
13842,Bizkaia,Muskiz,48550
13843,Bizkaia,Sopela,48600
13844,Bizkaia,Urduliz,48610
13845,Bizkaia,Lemoiz,48620
13846,Bizkaia,Plentzia,48620
13847,Bizkaia,Gorliz,48620
13848,Bizkaia,Gorliz,48630
13849,Bizkaia,Berango,48640
13850,Bizkaia,Barrika,48650
13851,Bizkaia,Ondarroa,48700
13852,Bizkaia,Berriatua,48710
13853,Bizkaia,Balmaseda,48800
13854,Bizkaia,Alonsotegi,48810
13855,Bizkaia,Güeñes,48820
13856,Bizkaia,Güeñes,48830
13857,Bizkaia,Güeñes,48840
13858,Bizkaia,Zalla,48850
13859,Bizkaia,Zalla,48860
13860,Bizkaia,Zalla,48869
13861,Bizkaia,Sopuerta,48869
13862,Bizkaia,Sopuerta,48870
13863,Bizkaia,Artzentales,48879
13864,Bizkaia,Trucios-Turtzioz,48880
13865,Bizkaia,Karrantza Harana/Valle de Carranza,48890
13866,Bizkaia,Karrantza Harana/Valle de Carranza,48891
13867,Bizkaia,Lanestosa,48895
13868,Bizkaia,Barakaldo,48901
13869,Bizkaia,Barakaldo,48902
13870,Bizkaia,Barakaldo,48903
13871,Bizkaia,Sestao,48910
13872,Bizkaia,Portugalete,48920
13873,Bizkaia,Getxo,48930
13874,Bizkaia,Leioa,48940
13875,Bizkaia,Erandio,48950
13876,Bizkaia,Galdakao,48960
13877,Bizkaia,Basauri,48970
13878,Bizkaia,Santurtzi,48980
13879,Bizkaia,Getxo,48990
13880,Bizkaia,Getxo,48991
13881,Bizkaia,Getxo,48992
13882,Bizkaia,Getxo,48993
13883,Zamora,Zamora,49001
13884,Zamora,Zamora,49002
13885,Zamora,Zamora,49003
13886,Zamora,Zamora,49004
13887,Zamora,Zamora,49005
13888,Zamora,Zamora,49006
13889,Zamora,Zamora,49007
13890,Zamora,Zamora,49008
13891,Zamora,Zamora,49009
13892,Zamora,Zamora,49010
13893,Zamora,Zamora,49011
13894,Zamora,Zamora,49012
13895,Zamora,Zamora,49013
13896,Zamora,Zamora,49014
13897,Zamora,Zamora,49015
13898,Zamora,Zamora,49016
13899,Zamora,Zamora,49017
13900,Zamora,Zamora,49018
13901,Zamora,Zamora,49019
13902,Zamora,Zamora,49020
13903,Zamora,Zamora,49021
13904,Zamora,Zamora,49022
13905,Zamora,Zamora,49023
13906,Zamora,Zamora,49024
13907,Zamora,Zamora,49025
13908,Zamora,Zamora,49026
13909,Zamora,Zamora,49027
13910,Zamora,Zamora,49028
13911,Zamora,Zamora,49029
13912,Zamora,Zamora,49030
13913,Zamora,Zamora,49031
13914,Zamora,Zamora,49032
13915,Zamora,Villanueva del Campo,49100
13916,Zamora,Castroverde de Campos,49110
13917,Zamora,Molacillos,49120
13918,Zamora,Mombuey,49121
13919,Zamora,Monfarracinos,49121
13920,Zamora,Torres del Carrizal,49122
13921,Zamora,Benegiles,49123
13922,Zamora,Aspariegos,49124
13923,Zamora,Cerecinos del Carrizal,49125
13924,Zamora,Villalba de la Lampreana,49126
13925,Zamora,Arquillinos,49126
13926,Zamora,Castronuevo,49127
13927,Zamora,Pobladura de Valderaduey,49127
13928,Zamora,Cañizo,49128
13929,Zamora,Villárdiga,49129
13930,Zamora,San Martín de Valderaduey,49129
13931,Zamora,Manganeses de la Lampreana,49130
13932,Zamora,Villamayor de Campos,49131
13933,Zamora,Villar de Fallaves,49132
13934,Zamora,Vega de Villalobos,49133
13935,Zamora,Villalobos,49134
13936,Zamora,Revellinos,49135
13937,Zamora,San Agustín del Pozo,49135
13938,Zamora,Vidayanes,49135
13939,Zamora,Villafáfila,49136
13940,Zamora,Villarrín de Campos,49137
13941,Zamora,Villafáfila,49137
13942,Zamora,Tábara,49140
13943,Zamora,Faramontanos de Tábara,49141
13944,Zamora,Pajares de la Lampreana,49142
13945,Zamora,Piedrahita de Castro,49143
13946,Zamora,San Cebrián de Castro,49144
13947,Zamora,Perilla de Castro,49145
13948,Zamora,Santa Eufemia del Barco,49145
13949,Zamora,Olmillos de Castro,49146
13950,Zamora,Olmillos de Castro,49147
13951,Zamora,Moreruela de Tábara,49148
13952,Zamora,Pozuelo de Tábara,49148
13953,Zamora,Montamarta,49149
13954,Zamora,Moraleja del Vino,49150
13955,Zamora,Gema,49151
13956,Zamora,Arcenillas,49151
13957,Zamora,Casaseca de las Chanas,49151
13958,Zamora,Sanzoles,49152
13959,Zamora,Venialbo,49153
13960,Zamora,El Pego,49154
13961,Zamora,La Bóveda de Toro,49155
13962,Zamora,Guarrate,49156
13963,Zamora,Madridanos,49157
13964,Zamora,Villalazán,49158
13965,Zamora,Villaralbo,49159
13966,Zamora,Carbajales de Alba,49160
13967,Zamora,Santa Eufemia del Barco,49161
13968,Zamora,Palacios del Pan,49162
13969,Zamora,Andavías,49162
13970,Zamora,Manzanal del Barco,49163
13971,Zamora,Videmala,49164
13972,Zamora,Muelas del Pan,49164
13973,Zamora,Videmala,49165
13974,Zamora,Muelas del Pan,49165
13975,Zamora,Villalcampo,49166
13976,Zamora,Muelas del Pan,49167
13977,Zamora,El Perdigón,49170
13978,Zamora,Pereruela,49171
13979,Zamora,Pereruela,49172
13980,Zamora,Pereruela,49173
13981,Zamora,Pereruela,49174
13982,Zamora,Fresno de Sayago,49174
13983,Zamora,Peñausende,49176
13984,Zamora,Alfaraz de Sayago,49177
13985,Zamora,Almeida de Sayago,49177
13986,Zamora,Moraleja de Sayago,49177
13987,Zamora,Peñausende,49177
13988,Zamora,Peñausende,49178
13989,Zamora,Almaraz de Duero,49180
13990,Zamora,Villaseco del Pan,49181
13991,Zamora,San Pedro de la Nave-Almendra,49182
13992,Zamora,San Pedro de la Nave-Almendra,49183
13993,Zamora,Morales del Vino,49190
13994,Zamora,Peleas de Abajo,49191
13995,Zamora,Morales del Vino,49191
13996,Zamora,Jambrina,49191
13997,Zamora,Cazurra,49191
13998,Zamora,La Hiniesta,49192
13999,Zamora,Valcabado,49192
14000,Zamora,Roales,49192
14001,Zamora,Zamora,49193
14002,Zamora,Bermillo de Sayago,49200
14003,Zamora,Almeida de Sayago,49210
14004,Zamora,Carbellino,49211
14005,Zamora,Roelos de Sayago,49211
14006,Zamora,Salce,49211
14007,Zamora,Bermillo de Sayago,49211
14008,Zamora,Muga de Sayago,49212
14009,Zamora,Fariza,49213
14010,Zamora,Fariza,49214
14011,Zamora,Bermillo de Sayago,49215
14012,Zamora,Luelmo,49215
14013,Zamora,Bermillo de Sayago,49216
14014,Zamora,Fresno de Sayago,49216
14015,Zamora,Fermoselle,49220
14016,Zamora,Villar del Buey,49230
14017,Zamora,Villar del Buey,49231
14018,Zamora,Villar del Buey,49232
14019,Zamora,Villar del Buey,49240
14020,Zamora,Villardiegua de la Ribera,49250
14021,Zamora,Villadepera,49250
14022,Zamora,Argañín,49251
14023,Zamora,Gamones,49251
14024,Zamora,Torregamones,49252
14025,Zamora,Moralina,49253
14026,Zamora,Moral de Sayago,49254
14027,Zamora,Bermillo de Sayago,49255
14028,Zamora,Bermillo de Sayago,49260
14029,Zamora,Pereruela,49270
14030,Zamora,Pereruela,49271
14031,Zamora,Pereruela,49272
14032,Zamora,Pereruela,49280
14033,Zamora,Pereruela,49281
14034,Zamora,Puebla de Sanabria,49300
14035,Zamora,Mombuey,49310
14036,Zamora,Manzanal de los Infantes,49317
14037,Zamora,Cernadilla,49317
14038,Zamora,Rionegro del Puente,49318
14039,Zamora,Mombuey,49318
14040,Zamora,Peque,49318
14041,Zamora,Manzanal de los Infantes,49319
14042,Zamora,Muelas de los Caballeros,49319
14043,Zamora,Palacios de Sanabria,49320
14044,Zamora,Robleda-Cervantes,49320
14045,Zamora,Robleda-Cervantes,49321
14046,Zamora,Palacios de Sanabria,49321
14047,Zamora,Palacios de Sanabria,49322
14048,Zamora,Rosinos de la Requejada,49322
14049,Zamora,Rosinos de la Requejada,49323
14050,Zamora,Rosinos de la Requejada,49324
14051,Zamora,Asturianos,49324
14052,Zamora,Cernadilla,49325
14053,Zamora,Asturianos,49325
14054,Zamora,Rionegro del Puente,49326
14055,Zamora,Cubo de Benavente,49327
14056,Zamora,Molezuelas de la Carballeda,49327
14057,Zamora,Uña de Quintana,49327
14058,Zamora,Rionegro del Puente,49330
14059,Zamora,Vega de Tera,49330
14060,Zamora,Vega de Tera,49331
14061,Zamora,Calzadilla de Tera,49331
14062,Zamora,Vega de Tera,49332
14063,Zamora,Camarzana de Tera,49332
14064,Zamora,Pueblica de Valverde,49333
14065,Zamora,Villanueva de las Peras,49333
14066,Zamora,Santa María de Valverde,49333
14067,Zamora,Ferreras de Abajo,49334
14068,Zamora,Ferreras de Abajo,49335
14069,Zamora,Ferreras de Arriba,49335
14070,Zamora,Otero de Bodas,49336
14071,Zamora,Ferreras de Arriba,49337
14072,Zamora,Otero de Bodas,49337
14073,Zamora,Justel,49340
14074,Zamora,Muelas de los Caballeros,49341
14075,Zamora,Espadañedo,49341
14076,Zamora,Rosinos de la Requejada,49342
14077,Zamora,Espadañedo,49342
14078,Zamora,Justel,49343
14079,Zamora,Muelas de los Caballeros,49344
14080,Zamora,Espadañedo,49345
14081,Zamora,Espadañedo,49346
14082,Zamora,Espadañedo,49347
14083,Zamora,Asturianos,49348
14084,Zamora,Rosinos de la Requejada,49349
14085,Zamora,Galende,49350
14086,Zamora,Galende,49352
14087,Zamora,Robleda-Cervantes,49357
14088,Zamora,San Justo,49357
14089,Zamora,San Justo,49358
14090,Zamora,Trefacio,49358
14091,Zamora,Trefacio,49359
14092,Zamora,San Justo,49359
14093,Zamora,Galende,49360
14094,Zamora,Galende,49361
14095,Zamora,Galende,49362
14096,Zamora,Robleda-Cervantes,49390
14097,Zamora,Puebla de Sanabria,49390
14098,Zamora,Pedralba de la Pradería,49391
14099,Zamora,Pedralba de la Pradería,49392
14100,Zamora,Puebla de Sanabria,49393
14101,Zamora,Cobreros,49394
14102,Zamora,Requejo,49394
14103,Zamora,Cobreros,49395
14104,Zamora,Galende,49395
14105,Zamora,Cobreros,49396
14106,Zamora,Fuentesaúco,49400
14107,Zamora,Fuentelapeña,49410
14108,Zamora,Castrillo de la Guareña,49419
14109,Zamora,Vadillo de la Guareña,49420
14110,Zamora,Villaescusa,49430
14111,Zamora,Cañizal,49440
