"provincia";"poblacion";"codigopostalid"
"Bizkaia";"Amoroto";"48289"
"Bizkaia";"Mendexa";"48289"
"Bizkaia";"Gizaburuaga";"48289"
"Bizkaia";"Atxondo";"48291"
"Bizkaia";"Atxondo";"48292"
"Bizkaia";"Gernika-Lumo";"48300"
"Bizkaia";"Errigoiti";"48309"
"Bizkaia";"Elantxobe";"48310"
"Bizkaia";"Ibarrangelu";"48311"
"Bizkaia";"Ea";"48311"
"Bizkaia";"Nabarniz";"48312"
"Bizkaia";"Ere?o";"48313"
"Bizkaia";"Gautegiz Arteaga";"48314"
"Bizkaia";"Kortezubi";"48315"
"Bizkaia";"Ajangiz";"48320"
"Bizkaia";"Lemoa";"48330"
"Bizkaia";"Amorebieta-Etxano";"48340"
"Bizkaia";"Amorebieta-Etxano";"48348"
"Bizkaia";"Busturia";"48350"
"Bizkaia";"Mundaka";"48360"
"Bizkaia";"Bermeo";"48370"
"Bizkaia";"Aulesti";"48380"
"Bizkaia";"Munitibar-Arbatzegi Gerrikaitz";"48381"
"Bizkaia";"Mendata";"48382"
"Bizkaia";"Arratzu";"48383"
"Bizkaia";"Bedia";"48390"
"Bizkaia";"Arratzu";"48390"
"Bizkaia";"Arratzu";"48391"
"Bizkaia";"Muxika";"48391"
"Bizkaia";"Muxika";"48392"
"Bizkaia";"Forua";"48393"
"Bizkaia";"Murueta";"48394"
"Bizkaia";"Sukarrieta";"48395"
"Bizkaia";"Orozko";"48410"
"Bizkaia";"Orozko";"48419"
"Bizkaia";"Etxebarri";"48450"
"Bizkaia";"Urdu?a/Ordu?a";"48460"
"Bizkaia";"Arrigorriaga";"48480"
"Bizkaia";"Zaratamo";"48480"
"Bizkaia";"Ugao-Miraballes";"48490"
"Bizkaia";"Arrankudiaga";"48498"
"Bizkaia";"Arakaldo";"48498"
"Bizkaia";"Urdu?a/Ordu?a";"48498"
"Bizkaia";"Arrankudiaga";"48499"
"Bizkaia";"Zeberio";"48499"
"Bizkaia";"Abanto y Ciérvana-Abanto Zierbena";"48500"
"Bizkaia";"Zierbena";"48508"
"Bizkaia";"Valle de Trápaga-Trapagaran";"48510"
"Bizkaia";"Valle de Trápaga-Trapagaran";"48520"
"Bizkaia";"Ortuella";"48530"
"Bizkaia";"Abanto y Ciérvana-Abanto Zierbena";"48540"
"Bizkaia";"Muskiz";"48550"
"Bizkaia";"Sopela";"48600"
"Bizkaia";"Urduliz";"48610"
"Bizkaia";"Lemoiz";"48620"
"Bizkaia";"Plentzia";"48620"
"Bizkaia";"Gorliz";"48620"
"Bizkaia";"Gorliz";"48630"
"Bizkaia";"Berango";"48640"
"Bizkaia";"Barrika";"48650"
"Bizkaia";"Ondarroa";"48700"
"Bizkaia";"Berriatua";"48710"
"Bizkaia";"Balmaseda";"48800"
"Bizkaia";"Alonsotegi";"48810"
"Bizkaia";"Güe?es";"48820"
"Bizkaia";"Güe?es";"48830"
"Bizkaia";"Güe?es";"48840"
"Bizkaia";"Zalla";"48850"
"Bizkaia";"Zalla";"48860"
"Bizkaia";"Zalla";"48869"
"Bizkaia";"Sopuerta";"48869"
"Bizkaia";"Sopuerta";"48870"
"Bizkaia";"Artzentales";"48879"
"Bizkaia";"Trucios-Turtzioz";"48880"
"Bizkaia";"Karrantza Harana/Valle de Carranza";"48890"
"Bizkaia";"Karrantza Harana/Valle de Carranza";"48891"
"Bizkaia";"Lanestosa";"48895"
"Bizkaia";"Barakaldo";"48901"
"Bizkaia";"Barakaldo";"48902"
"Bizkaia";"Barakaldo";"48903"
"Bizkaia";"Sestao";"48910"
"Bizkaia";"Portugalete";"48920"
"Bizkaia";"Getxo";"48930"
"Bizkaia";"Leioa";"48940"
"Bizkaia";"Erandio";"48950"
"Bizkaia";"Galdakao";"48960"
"Bizkaia";"Basauri";"48970"
"Bizkaia";"Santurtzi";"48980"
"Bizkaia";"Getxo";"48990"
"Bizkaia";"Getxo";"48991"
"Bizkaia";"Getxo";"48992"
"Bizkaia";"Getxo";"48993"
"Zamora";"Zamora";"49001"
"Zamora";"Zamora";"49002"
"Zamora";"Zamora";"49003"
"Zamora";"Zamora";"49004"
"Zamora";"Zamora";"49005"
"Zamora";"Zamora";"49006"
"Zamora";"Zamora";"49007"
"Zamora";"Zamora";"49008"
"Zamora";"Zamora";"49009"
"Zamora";"Zamora";"49010"
"Zamora";"Zamora";"49011"
"Zamora";"Zamora";"49012"
"Zamora";"Zamora";"49013"
"Zamora";"Zamora";"49014"
"Zamora";"Zamora";"49015"
"Zamora";"Zamora";"49016"
"Zamora";"Zamora";"49017"
"Zamora";"Zamora";"49018"
"Zamora";"Zamora";"49019"
"Zamora";"Zamora";"49020"
"Zamora";"Zamora";"49021"
"Zamora";"Zamora";"49022"
"Zamora";"Zamora";"49023"
"Zamora";"Zamora";"49024"
"Zamora";"Zamora";"49025"
"Zamora";"Zamora";"49026"
"Zamora";"Zamora";"49027"
"Zamora";"Zamora";"49028"
"Zamora";"Zamora";"49029"
"Zamora";"Zamora";"49030"
"Zamora";"Zamora";"49031"
"Zamora";"Zamora";"49032"
"Zamora";"Villanueva del Campo";"49100"
"Zamora";"Castroverde de Campos";"49110"
"Zamora";"Molacillos";"49120"
"Zamora";"Mombuey";"49121"
"Zamora";"Monfarracinos";"49121"
"Zamora";"Torres del Carrizal";"49122"
"Zamora";"Benegiles";"49123"
"Zamora";"Aspariegos";"49124"
"Zamora";"Cerecinos del Carrizal";"49125"
"Zamora";"Villalba de la Lampreana";"49126"
"Zamora";"Arquillinos";"49126"
"Zamora";"Castronuevo";"49127"
"Zamora";"Pobladura de Valderaduey";"49127"
"Zamora";"Ca?izo";"49128"
"Zamora";"Villárdiga";"49129"
"Zamora";"San Martín de Valderaduey";"49129"
"Zamora";"Manganeses de la Lampreana";"49130"
"Zamora";"Villamayor de Campos";"49131"
"Zamora";"Villar de Fallaves";"49132"
"Zamora";"Vega de Villalobos";"49133"
"Zamora";"Villalobos";"49134"
"Zamora";"Revellinos";"49135"
"Zamora";"San Agustín del Pozo";"49135"
"Zamora";"Vidayanes";"49135"
"Zamora";"Villafáfila";"49136"
"Zamora";"Villarrín de Campos";"49137"
"Zamora";"Villafáfila";"49137"
"Zamora";"Tábara";"49140"
"Zamora";"Faramontanos de Tábara";"49141"
"Zamora";"Pajares de la Lampreana";"49142"
"Zamora";"Piedrahita de Castro";"49143"
"Zamora";"San Cebrián de Castro";"49144"
"Zamora";"Perilla de Castro";"49145"
"Zamora";"Santa Eufemia del Barco";"49145"
"Zamora";"Olmillos de Castro";"49146"
"Zamora";"Olmillos de Castro";"49147"
"Zamora";"Moreruela de Tábara";"49148"
"Zamora";"Pozuelo de Tábara";"49148"
"Zamora";"Montamarta";"49149"
"Zamora";"Moraleja del Vino";"49150"
"Zamora";"Gema";"49151"
"Zamora";"Arcenillas";"49151"
"Zamora";"Casaseca de las Chanas";"49151"
"Zamora";"Sanzoles";"49152"
"Zamora";"Venialbo";"49153"
"Zamora";"El Pego";"49154"
"Zamora";"La Bóveda de Toro";"49155"
"Zamora";"Guarrate";"49156"
"Zamora";"Madridanos";"49157"
"Zamora";"Villalazán";"49158"
"Zamora";"Villaralbo";"49159"
"Zamora";"Carbajales de Alba";"49160"
"Zamora";"Santa Eufemia del Barco";"49161"
"Zamora";"Palacios del Pan";"49162"
"Zamora";"Andavías";"49162"
"Zamora";"Manzanal del Barco";"49163"
"Zamora";"Videmala";"49164"
"Zamora";"Muelas del Pan";"49164"
"Zamora";"Videmala";"49165"
"Zamora";"Muelas del Pan";"49165"
"Zamora";"Villalcampo";"49166"
"Zamora";"Muelas del Pan";"49167"
"Zamora";"El Perdigón";"49170"
"Zamora";"Pereruela";"49171"
"Zamora";"Pereruela";"49172"
"Zamora";"Pereruela";"49173"
"Zamora";"Pereruela";"49174"
"Zamora";"Fresno de Sayago";"49174"
"Zamora";"Pe?ausende";"49176"
"Zamora";"Alfaraz de Sayago";"49177"
"Zamora";"Almeida de Sayago";"49177"
"Zamora";"Moraleja de Sayago";"49177"
"Zamora";"Pe?ausende";"49177"
"Zamora";"Pe?ausende";"49178"
"Zamora";"Almaraz de Duero";"49180"
"Zamora";"Villaseco del Pan";"49181"
"Zamora";"San Pedro de la Nave-Almendra";"49182"
"Zamora";"San Pedro de la Nave-Almendra";"49183"
"Zamora";"Morales del Vino";"49190"
"Zamora";"Peleas de Abajo";"49191"
"Zamora";"Morales del Vino";"49191"
"Zamora";"Jambrina";"49191"
"Zamora";"Cazurra";"49191"
"Zamora";"La Hiniesta";"49192"
"Zamora";"Valcabado";"49192"
"Zamora";"Roales";"49192"
"Zamora";"Zamora";"49193"
"Zamora";"Bermillo de Sayago";"49200"
"Zamora";"Almeida de Sayago";"49210"
"Zamora";"Carbellino";"49211"
"Zamora";"Roelos de Sayago";"49211"
"Zamora";"Salce";"49211"
"Zamora";"Bermillo de Sayago";"49211"
"Zamora";"Muga de Sayago";"49212"
"Zamora";"Fariza";"49213"
"Zamora";"Fariza";"49214"
"Zamora";"Bermillo de Sayago";"49215"
"Zamora";"Luelmo";"49215"
"Zamora";"Bermillo de Sayago";"49216"
"Zamora";"Fresno de Sayago";"49216"
"Zamora";"Fermoselle";"49220"
"Zamora";"Villar del Buey";"49230"
"Zamora";"Villar del Buey";"49231"
"Zamora";"Villar del Buey";"49232"
"Zamora";"Villar del Buey";"49240"
"Zamora";"Villardiegua de la Ribera";"49250"
"Zamora";"Villadepera";"49250"
"Zamora";"Arga?ín";"49251"
"Zamora";"Gamones";"49251"
"Zamora";"Torregamones";"49252"
"Zamora";"Moralina";"49253"
"Zamora";"Moral de Sayago";"49254"
"Zamora";"Bermillo de Sayago";"49255"
"Zamora";"Bermillo de Sayago";"49260"
"Zamora";"Pereruela";"49270"
"Zamora";"Pereruela";"49271"
"Zamora";"Pereruela";"49272"
"Zamora";"Pereruela";"49280"
"Zamora";"Pereruela";"49281"
"Zamora";"Puebla de Sanabria";"49300"
"Zamora";"Mombuey";"49310"
"Zamora";"Manzanal de los Infantes";"49317"
"Zamora";"Cernadilla";"49317"
"Zamora";"Rionegro del Puente";"49318"
"Zamora";"Mombuey";"49318"
"Zamora";"Peque";"49318"
"Zamora";"Manzanal de los Infantes";"49319"
"Zamora";"Muelas de los Caballeros";"49319"
"Zamora";"Palacios de Sanabria";"49320"
"Zamora";"Robleda-Cervantes";"49320"
"Zamora";"Robleda-Cervantes";"49321"
"Zamora";"Palacios de Sanabria";"49321"
"Zamora";"Palacios de Sanabria";"49322"
"Zamora";"Rosinos de la Requejada";"49322"
"Zamora";"Rosinos de la Requejada";"49323"
"Zamora";"Rosinos de la Requejada";"49324"
"Zamora";"Asturianos";"49324"
"Zamora";"Cernadilla";"49325"
"Zamora";"Asturianos";"49325"
"Zamora";"Rionegro del Puente";"49326"
"Zamora";"Cubo de Benavente";"49327"
"Zamora";"Molezuelas de la Carballeda";"49327"
"Zamora";"U?a de Quintana";"49327"
"Zamora";"Rionegro del Puente";"49330"
"Zamora";"Vega de Tera";"49330"
"Zamora";"Vega de Tera";"49331"
"Zamora";"Calzadilla de Tera";"49331"
"Zamora";"Vega de Tera";"49332"
"Zamora";"Camarzana de Tera";"49332"
"Zamora";"Pueblica de Valverde";"49333"
"Zamora";"Villanueva de las Peras";"49333"
"Zamora";"Santa María de Valverde";"49333"
"Zamora";"Ferreras de Abajo";"49334"
"Zamora";"Ferreras de Abajo";"49335"
"Zamora";"Ferreras de Arriba";"49335"
"Zamora";"Otero de Bodas";"49336"
"Zamora";"Ferreras de Arriba";"49337"
"Zamora";"Otero de Bodas";"49337"
"Zamora";"Justel";"49340"
"Zamora";"Muelas de los Caballeros";"49341"
"Zamora";"Espada?edo";"49341"
"Zamora";"Rosinos de la Requejada";"49342"
"Zamora";"Espada?edo";"49342"
"Zamora";"Justel";"49343"
"Zamora";"Muelas de los Caballeros";"49344"
"Zamora";"Espada?edo";"49345"
"Zamora";"Espada?edo";"49346"
"Zamora";"Espada?edo";"49347"
"Zamora";"Asturianos";"49348"
"Zamora";"Rosinos de la Requejada";"49349"
"Zamora";"Galende";"49350"
"Zamora";"Galende";"49352"
"Zamora";"Robleda-Cervantes";"49357"
"Zamora";"San Justo";"49357"
"Zamora";"San Justo";"49358"
"Zamora";"Trefacio";"49358"
"Zamora";"Trefacio";"49359"
"Zamora";"San Justo";"49359"
"Zamora";"Galende";"49360"
"Zamora";"Galende";"49361"
"Zamora";"Galende";"49362"
"Zamora";"Robleda-Cervantes";"49390"
"Zamora";"Puebla de Sanabria";"49390"
"Zamora";"Pedralba de la Pradería";"49391"
"Zamora";"Pedralba de la Pradería";"49392"
"Zamora";"Puebla de Sanabria";"49393"
"Zamora";"Cobreros";"49394"
"Zamora";"Requejo";"49394"
"Zamora";"Cobreros";"49395"
"Zamora";"Galende";"49395"
"Zamora";"Cobreros";"49396"
"Zamora";"Fuentesaúco";"49400"
"Zamora";"Fuentelape?a";"49410"
"Zamora";"Castrillo de la Guare?a";"49419"
"Zamora";"Vadillo de la Guare?a";"49420"
"Zamora";"Villaescusa";"49430"
"Zamora";"Ca?izal";"49440"
"Zamora";"Vallesa de la Guare?a";"49450"
"Zamora";"Alca?ices";"49500"
"Zamora";"Fonfría";"49510"
"Zamora";"Fonfría";"49511"
"Zamora";"Rabanales";"49512"
"Zamora";"Gallegos del Río";"49512"
"Zamora";"Fonfría";"49512"
"Zamora";"Samir de los Ca?os";"49513"
"Zamora";"Fonfría";"49513"
"Zamora";"Pino del Oro";"49514"
"Zamora";"Fonfría";"49514"
"Zamora";"Alca?ices";"49514"
"Zamora";"Vi?as";"49515"
"Zamora";"Rábano de Aliste";"49515"
"Zamora";"Trabazos";"49516"
"Zamora";"Vi?as";"49517"
"Zamora";"Trabazos";"49517"
"Zamora";"Alca?ices";"49517"
"Zamora";"Trabazos";"49518"
"Zamora";"Rábano de Aliste";"49518"
"Zamora";"Alca?ices";"49518"
"Zamora";"Trabazos";"49519"
"Zamora";"Rabanales";"49519"
"Zamora";"Figueruela de Arriba";"49520"
"Zamora";"Figueruela de Arriba";"49521"
"Zamora";"Mahide";"49522"
"Zamora";"San Vitero";"49523"
"Zamora";"Vi?as";"49524"
"Zamora";"San Vitero";"49524"
"Zamora";"San Vitero";"49525"
"Zamora";"Rábano de Aliste";"49525"
"Zamora";"Coreses";"49530"
"Zamora";"Gallegos del Pan";"49539"
"Zamora";"Villalube";"49539"
"Zamora";"Algodre";"49539"
"Zamora";"Losacio";"49540"
"Zamora";"Ferreruela";"49540"
"Zamora";"Olmillos de Castro";"49540"
"Zamora";"Losacino";"49541"
"Zamora";"Vegalatrave";"49542"
"Zamora";"Gallegos del Río";"49542"
"Zamora";"Losacino";"49543"
"Zamora";"Ferreruela";"49550"
"Zamora";"Gallegos del Río";"49559"
"Zamora";"Mahide";"49560"
"Zamora";"Mahide";"49561"
"Zamora";"Villardeciervos";"49562"
"Zamora";"Villardeciervos";"49563"
"Zamora";"Lubián";"49570"
"Zamora";"Hermisende";"49571"
"Zamora";"Hermisende";"49572"
"Zamora";"Lubián";"49573"
"Zamora";"Lubián";"49574"
"Zamora";"Pías";"49580"
"Zamora";"Pías";"49582"
"Zamora";"Porto";"49583"
"Zamora";"Matilla la Seca";"49590"
"Zamora";"Fresno de la Ribera";"49590"
"Zamora";"Riofrío de Aliste";"49591"
"Zamora";"San Vicente de la Cabeza";"49592"
"Zamora";"Riofrío de Aliste";"49592"
"Zamora";"Manzanal de Arriba";"49593"
"Zamora";"Manzanal de Arriba";"49594"
"Zamora";"Benavente";"49600"
"Zamora";"Ayoó de Vidriales";"49610"
"Zamora";"Santibá?ez de Vidriales";"49610"
"Zamora";"Santibá?ez de Vidriales";"49618"
"Zamora";"Villageriz";"49618"
"Zamora";"Fuente Encalada";"49618"
"Zamora";"Ayoó de Vidriales";"49619"
"Zamora";"Santibá?ez de Vidriales";"49619"
"Zamora";"Santa Cristina de la Polvorosa";"49620"
"Zamora";"Granucillo";"49621"
"Zamora";"Santibá?ez de Vidriales";"49621"
"Zamora";"Brime de Urz";"49622"
"Zamora";"Santibá?ez de Vidriales";"49622"
"Zamora";"Quiruelas de Vidriales";"49622"
"Zamora";"Granucillo";"49622"
"Zamora";"Quintanilla de Urz";"49622"
"Zamora";"Villanázar";"49623"
"Zamora";"Quiruelas de Vidriales";"49623"
"Zamora";"Santibá?ez de Tera";"49624"
"Zamora";"Micereces de Tera";"49624"
"Zamora";"Santibá?ez de Tera";"49625"
"Zamora";"Santa Croya de Tera";"49626"
"Zamora";"Camarzana de Tera";"49626"
"Zamora";"Melgar de Tera";"49626"
"Zamora";"Camarzana de Tera";"49627"
"Zamora";"San Pedro de Ceque";"49628"
"Zamora";"Brime de Sog";"49629"
"Zamora";"Villalpando";"49630"
"Zamora";"Quintanilla del Olmo";"49638"
"Zamora";"Prado";"49638"
"Zamora";"Quintanilla del Monte";"49639"
"Zamora";"Cotanes del Monte";"49639"
"Zamora";"Tapioles";"49639"
"Zamora";"Cerecinos de Campos";"49640"
"Zamora";"San Esteban del Molar";"49650"
"Zamora";"Villanueva de Azoague";"49660"
"Zamora";"Castrogonzalo";"49660"
"Zamora";"Fuentes de Ropel";"49670"
"Zamora";"Valdescorriel";"49680"
"Zamora";"San Miguel del Valle";"49680"
"Zamora";"San Cristóbal de Entrevi?as";"49690"
"Zamora";"San Cristóbal de Entrevi?as";"49691"
"Zamora";"Matilla de Arzón";"49692"
"Zamora";"Morales de Rey";"49693"
"Zamora";"Fresno de la Polvorosa";"49693"
"Zamora";"Manganeses de la Polvorosa";"49694"
"Zamora";"Villaferrue?a";"49695"
"Zamora";"Arrabalde";"49696"
"Zamora";"Santa María de la Vega";"49696"
"Zamora";"Alcubilla de Nogales";"49696"
"Zamora";"Morales de Valverde";"49697"
"Zamora";"Navianos de Valverde";"49697"
"Zamora";"Villanázar";"49697"
"Zamora";"Pueblica de Valverde";"49697"
"Zamora";"Villaveza de Valverde";"49697"
"Zamora";"Villanázar";"49698"
"Zamora";"Friera de Valverde";"49698"
"Zamora";"Bretocino";"49698"
"Zamora";"Burganes de Valverde";"49698"
"Zamora";"Santa Colomba de las Monjas";"49699"
"Zamora";"Milles de la Polvorosa";"49699"
"Zamora";"Arcos de la Polvorosa";"49699"
"Zamora";"Villanueva de Azoague";"49699"
"Zamora";"Corrales del Vino";"49700"
"Zamora";"Corrales del Vino";"49706"
"Zamora";"Santa Clara de Avedillo";"49707"
"Zamora";"Villanueva de Campeán";"49708"
"Zamora";"Casaseca de Campeán";"49708"
"Zamora";"Caba?as de Sayago";"49709"
"Zamora";"El Cubo de Tierra del Vino";"49710"
"Zamora";"Fuentespreadas";"49714"
"Zamora";"El Pi?ero";"49715"
"Zamora";"Argujillo";"49716"
"Zamora";"San Miguel de la Ribera";"49717"
"Zamora";"Cuelgamures";"49717"
"Zamora";"Mayalde";"49718"
"Zamora";"El Maderal";"49719"
"Zamora";"Villamor de los Escuderos";"49719"
"Zamora";"El Perdigón";"49720"
"Zamora";"Entrala";"49721"
"Zamora";"El Perdigón";"49722"
"Zamora";"Cubillos";"49730"
"Zamora";"Moreruela de los Infanzones";"49731"
"Zamora";"Granja de Moreruela";"49740"
"Zamora";"Granja de Moreruela";"49741"
"Zamora";"Manganeses de la Lampreana";"49742"
"Zamora";"San Cebrián de Castro";"49743"
"Zamora";"Santovenia";"49750"
"Zamora";"Bretó";"49751"
"Zamora";"Villaveza del Agua";"49760"
"Zamora";"Barcial del Barco";"49760"
"Zamora";"Villabrázaro";"49770"
"Zamora";"Pobladura del Valle";"49780"
"Zamora";"La Torre del Valle";"49781"
"Zamora";"Villabrázaro";"49782"
"Zamora";"Maire de Castroponce";"49783"
"Zamora";"Coomonte";"49783"
"Zamora";"Toro";"49800"
"Zamora";"Morales de Toro";"49810"
"Zamora";"Toro";"49820"
"Zamora";"Villabuena del Puente";"49820"
"Zamora";"Belver de los Montes";"49830"
"Zamora";"Bustillo del Oro";"49831"
"Zamora";"Malva";"49832"
"Zamora";"Fuentesecas";"49833"
"Zamora";"Abezames";"49834"
"Zamora";"Pozoantiguo";"49835"
"Zamora";"Toro";"49836"
"Zamora";"Vezdemarbán";"49840"
"Zamora";"Pinilla de Toro";"49850"
"Zamora";"Villalonso";"49860"
"Zamora";"Villavendimio";"49870"
"Zamora";"Villardondiego";"49871"
"Zamora";"Peleagonzalo";"49880"
"Zamora";"Toro";"49881"
"Zamora";"Valdefinjas";"49882"
"Zaragoza";"Zaragoza";"50001"
"Zaragoza";"Zaragoza";"50002"
"Zaragoza";"Zaragoza";"50003"
"Zaragoza";"Zaragoza";"50004"
"Zaragoza";"Zaragoza";"50005"
"Zaragoza";"Zaragoza";"50006"
"Zaragoza";"Zaragoza";"50007"
"Zaragoza";"Zaragoza";"50008"
"Zaragoza";"Zaragoza";"50009"
"Zaragoza";"Zaragoza";"50010"
"Zaragoza";"Zaragoza";"50011"
"Zaragoza";"Zaragoza";"50012"
"Zaragoza";"Zaragoza";"50013"
"Zaragoza";"Zaragoza";"50014"
"Zaragoza";"Zaragoza";"50015"
"Zaragoza";"Zaragoza";"50016"
"Zaragoza";"Zaragoza";"50017"
"Zaragoza";"Zaragoza";"50018"
"Zaragoza";"Zaragoza";"50019"
"Zaragoza";"Zaragoza";"50020"
"Zaragoza";"Zaragoza";"50021"
"Zaragoza";"Zaragoza";"50022"
"Zaragoza";"Zaragoza";"50057"
"Zaragoza";"Zaragoza";"50059"
"Zaragoza";"La Almunia de Do?a Godina";"50100"
"Zaragoza";"Almonacid de la Sierra";"50108"
"Zaragoza";"Alpartir";"50109"
"Zaragoza";"Zaragoza";"50120"
"Zaragoza";"Belchite";"50130"
"Zaragoza";"Lécera";"50131"
"Zaragoza";"Codo";"50132"
"Zaragoza";"Almonacid de la Cuba";"50133"
"Zaragoza";"Lagata";"50134"
"Zaragoza";"Samper del Salz";"50134"
"Zaragoza";"Mediana de Aragón";"50135"
"Zaragoza";"Fuentes de Ebro";"50135"
"Zaragoza";"Letux";"50136"
"Zaragoza";"Puebla de Albortón";"50137"
"Zaragoza";"Valmadrid";"50138"
"Zaragoza";"Zaragoza";"50139"
"Zaragoza";"Azuara";"50140"
"Zaragoza";"Jaulín";"50141"
"Zaragoza";"Fuendetodos";"50142"
"Zaragoza";"Moyuela";"50143"
"Zaragoza";"Plenas";"50143"
"Zaragoza";"Moneva";"50144"
"Zaragoza";"Herrera de los Navarros";"50150"
"Zaragoza";"Luesma";"50151"
"Zaragoza";"Mezalocha";"50152"
"Zaragoza";"Villanueva de Huerva";"50153"
"Zaragoza";"Tosos";"50154"
"Zaragoza";"Aguilón";"50155"
"Zaragoza";"Villar de los Navarros";"50156"
"Zaragoza";"La Muela";"50160"
"Zaragoza";"Leci?ena";"50160"
"Zaragoza";"Perdiguera";"50161"
"Zaragoza";"Villamayor de Gállego";"50162"
"Zaragoza";"Farlete";"50163"
"Zaragoza";"Monegrillo";"50164"
"Zaragoza";"La Puebla de Alfindén";"50170"
"Zaragoza";"Mequinenza";"50170"
"Zaragoza";"La Puebla de Alfindén";"50171"
"Zaragoza";"Alfajarín";"50172"
"Zaragoza";"Nuez de Ebro";"50173"
"Zaragoza";"Villafranca de Ebro";"50174"
"Zaragoza";"Osera de Ebro";"50175"
"Zaragoza";"Bujaraloz";"50177"
"Zaragoza";"La Almolda";"50178"
"Zaragoza";"Utebo";"50180"
"Zaragoza";"Zaragoza";"50190"
"Zaragoza";"Zaragoza";"50191"
"Zaragoza";"Zaragoza";"50193"
"Zaragoza";"Zaragoza";"50194"
"Zaragoza";"Pastriz";"50195"
"Zaragoza";"La Muela";"50196"
"Zaragoza";"Ateca";"50200"
"Zaragoza";"Nuévalos";"50210"
"Zaragoza";"Castejón de las Armas";"50211"
"Zaragoza";"Carenas";"50212"
"Zaragoza";"Monterde";"50213"
"Zaragoza";"Cimballa";"50213"
"Zaragoza";"Nuévalos";"50213"
"Zaragoza";"Campillo de Aragón";"50214"
"Zaragoza";"Moros";"50215"
"Zaragoza";"Villalengua";"50216"
"Zaragoza";"Torrijo de la Ca?ada";"50217"
"Zaragoza";"La Vilue?a";"50219"
"Zaragoza";"Valtorres";"50219"
"Zaragoza";"Munébrega";"50219"
"Zaragoza";"Ariza";"50220"
"Zaragoza";"Sisamón";"50227"
"Zaragoza";"Cabolafuente";"50228"
"Zaragoza";"Bordalba";"50229"
"Zaragoza";"Alhama de Aragón";"50230"
"Zaragoza";"Ibdes";"50236"
"Zaragoza";"Jaraba";"50237"
"Zaragoza";"Calmarza";"50238"
"Zaragoza";"Godojos";"50238"
"Zaragoza";"Bubierca";"50239"
"Zaragoza";"Embid de Ariza";"50239"
"Zaragoza";"Contamina";"50239"
"Zaragoza";"Cadrete";"50240"
"Zaragoza";"Morés";"50240"
"Zaragoza";"Brea de Aragón";"50246"
"Zaragoza";"Morés";"50247"
"Zaragoza";"Sestrica";"50248"
"Zaragoza";"Sestrica";"50249"
"Zaragoza";"Illueca";"50250"
"Zaragoza";"Gotor";"50257"
"Zaragoza";"Oseja";"50258"
"Zaragoza";"Jarque";"50258"
"Zaragoza";"Pomer";"50259"
"Zaragoza";"Aranda de Moncayo";"50259"
"Zaragoza";"Morata de Jalón";"50260"
"Zaragoza";"Arándiga";"50266"
"Zaragoza";"Mesones de Isuela";"50267"
"Zaragoza";"Purujosa";"50268"
"Zaragoza";"Trasobares";"50268"
"Zaragoza";"Calcena";"50268"
"Zaragoza";"Tierga";"50269"
"Zaragoza";"Nigüella";"50269"
"Zaragoza";"Chodes";"50269"
"Zaragoza";"Ricla";"50270"
"Zaragoza";"Calatorao";"50280"
"Zaragoza";"Épila";"50290"
"Zaragoza";"Monreal de Ariza";"50291"
"Zaragoza";"Cetina";"50292"
"Zaragoza";"Terrer";"50293"
"Zaragoza";"Salillas de Jalón";"50294"
"Zaragoza";"Lucena de Jalón";"50294"
"Zaragoza";"Rueda de Jalón";"50295"
"Zaragoza";"Lumpiaque";"50295"
"Zaragoza";"Bardallur";"50296"
"Zaragoza";"Urrea de Jalón";"50296"
"Zaragoza";"Plasencia de Jalón";"50296"
"Zaragoza";"Pleitas";"50297"
"Zaragoza";"Grisén";"50297"
"Zaragoza";"Bárboles";"50297"
"Zaragoza";"Pinseque";"50298"
"Zaragoza";"Paracuellos de la Ribera";"50299"
"Zaragoza";"Sabi?án";"50299"
"Zaragoza";"Calatayud";"50299"
"Zaragoza";"Calatayud";"50300"
"Zaragoza";"Villarroya de la Sierra";"50310"
"Zaragoza";"Torralba de Ribota";"50311"
"Zaragoza";"Cervera de la Ca?ada";"50312"
"Zaragoza";"Ani?ón";"50313"
"Zaragoza";"Clarés de Ribota";"50314"
"Zaragoza";"Malanquilla";"50315"
"Zaragoza";"Bijuesca";"50316"
"Zaragoza";"Torrelapaja";"50316"
"Zaragoza";"Berdejo";"50316"
"Zaragoza";"El Frasno";"50320"
"Zaragoza";"El Frasno";"50321"
"Zaragoza";"El Frasno";"50322"
"Zaragoza";"El Frasno";"50323"
"Zaragoza";"Santa Cruz de Grío";"50324"
"Zaragoza";"Tobed";"50325"
"Zaragoza";"Codos";"50326"
"Zaragoza";"Miedes de Aragón";"50330"
"Zaragoza";"Ruesca";"50331"
"Zaragoza";"Mara";"50331"
"Zaragoza";"Orera";"50331"
"Zaragoza";"Belmonte de Gracián";"50332"
"Zaragoza";"Villalba de Perejil";"50333"
"Zaragoza";"Sediles";"50334"
"Zaragoza";"Calatayud";"50335"
